Crime ID,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9f8ddec170223bd4d519790d4a9db4648fbcc5056c6b5b8b92b876c66917b69e,City of London Police,City of London Police,-0.082722,51.518029,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
dc6e2224f4649d5616545ed96bddd3f1747240fd61c7265ce3a8f2aa070dacb2,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Investigation complete; no suspect identified
89676d6b99a9c0d710a8a2ee782807783d3b6b2efb38e274ae1f1074151ee221,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Offender given a caution
527f1fa199c6141c65f3ae4abb4493a5760d96236d8426261d680851c501c66d,City of London Police,City of London Police,-0.105561,51.510873,On or near Ferry Terminal,E01032740,City of London 001G,Investigation complete; no suspect identified
f4c40b2e213ce967a95e6923926fe74fee1e98230adcc5de5bad43b9ef820888,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Investigation complete; no suspect identified
351bb4a3c3b1b2e0c32f70a4ea9ddd091cc135ae7b6f683d401cef8c0ca6b2ee,City of London Police,City of London Police,-0.102668,51.51356,On or near LUDGATE BROADWAY,E01032739,City of London 001F,Investigation complete; no suspect identified
ca8949d9e60c7df642eedf1f1e4d09f87fc67a018b9456da961e3031c6719855,City of London Police,City of London Police,-0.088995,51.512088,On or near ST SWITHIN'S LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
9b5f1cf814f845d7c346754e71b73f5100fc3a88b2f3657e9d03978e522c3506,City of London Police,City of London Police,-0.110735,51.517836,On or near Further/Higher Educational Building,E01032740,City of London 001G,Investigation complete; no suspect identified
e84d0d4e017c9f5b8e37cf00849ba2c95d7789af6607989686c1d4384c12b0e9,City of London Police,City of London Police,-0.227245,51.518413,On or near CAVERSWALL STREET,E01001874,Hammersmith and Fulham 001A,Investigation complete; no suspect identified
8bb2c4cd2b03ef5ba7fc6b850a7421daaeba220d0ae9cb639495dbd721b1f874,City of London Police,City of London Police,-0.102502,51.516165,On or near GREEN ARBOUR COURT,E01032740,City of London 001G,Suspect charged
60515247d2b1a7a7dd875ee011b45530074fa079060cc595fe7fb9a90aa590b7,City of London Police,City of London Police,-0.097601,51.520699,On or near CARTHUSIAN STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
f3a4ae621dc3a58e187fd15ffc99e4b2814bff823593fa868a1954505ffe0130,City of London Police,City of London Police,,,No location,,,Offender given a caution
8cac3f13ea62f7b221748c702f8b4b8176825583674ceee32caca1c6b65e389c,City of London Police,City of London Police,-0.092719,51.512652,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
6c4b381588e384e319eab1f7bed0f106aa98620fa8b780ecf70e36878b9198ff,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Suspect charged
e0bda76337f6936d9f2c0574e29f840e71996d60210ce2cde1ff5b0d13c18431,City of London Police,City of London Police,-0.111974,51.513683,On or near FLEET STREET,E01004735,Westminster 018B,Investigation complete; no suspect identified
ce8abbeda4dcacfdea9602524b79ae1eaae0bcbfe183fed2c5dd504e97b583b9,City of London Police,City of London Police,-0.102412,51.517297,On or near COCK LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
508efefcee7cb0a9cb2bf16d6cdbc97e3cc4be5d59f2b20c85aff6cbcdb4a8a5,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Suspect charged
b60238ef151013213129da4157860a17e7d1ea5152d662fce01bc7841b610600,City of London Police,City of London Police,-0.096814,51.512952,On or near ST PAUL'S CHURCH YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
055f0c7e72cbea400bdcb7df57cac4033af85b1db6329bd75b04c79c0dacf92b,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Offender given penalty notice
c5aa079419b8b63ac4a42a04bafde6ce4876ff97471cb5bb5866556bcecc3041,City of London Police,City of London Police,-0.11071,51.513914,On or near FLEET STREET,E01032740,City of London 001G,Formal action is not in the public interest
429872dbf6efaea6dbb0c7beda4e73f88d5d2b896236d2422541a95554b3795c,City of London Police,City of London Police,-0.096814,51.512952,On or near ST PAUL'S CHURCH YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
19539d0474ce6b64603cdbf23fccdd88f4a9dbbab4d21bc2506126c79ba12156,City of London Police,City of London Police,-0.075844,51.511594,On or near CROSSWALL,E01000005,City of London 001E,Investigation complete; no suspect identified
a6e075dbebd38c5be54154d27f53c1b26e2837dd71d7e52a4e97d85e1a855608,City of London Police,City of London Police,-0.08498,51.516078,On or near GREAT WINCHESTER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
43f3075dbfa53b6bf4fb4e81f4acf5c24727df3a91c0f12058a68548856106f6,City of London Police,City of London Police,-0.083993,51.51144,On or near PHILPOT LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
d1f68b56cb85c4ddbffe49df9ceb5aa04181cdf18fe0a93880a4c10a2bce7c78,City of London Police,City of London Police,-0.094464,51.512959,On or near WATLING COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
c158336c4185c6d01db39c68740286a1b9e364498111943da5eee86edeb30770,City of London Police,City of London Police,-0.088995,51.512088,On or near ST SWITHIN'S LANE,E01032739,City of London 001F,Suspect charged
ed50d976208c1b00e2fb8d7a8883166dde360429f06a22f61b8207f08a716d98,City of London Police,City of London Police,-0.092517,51.52058,On or near WHITECROSS STREET,E01000002,City of London 001B,Suspect charged
b9ba13a5eb71b313f0afc67b9c7cac34aa896712bdd7de46aa161f57e455bc1c,City of London Police,City of London Police,-0.099818,51.519017,On or near CLOTH FAIR,E01032740,City of London 001G,Investigation complete; no suspect identified
1d260eba366db49f616d620a588a35d9d0742a0e09feb6abc45aaffab13b9cac,City of London Police,City of London Police,-0.101345,51.518709,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
de40e14156814f98de225b1d7f9835177a80307d12de2ed1ed0c51d23bd84cc9,City of London Police,City of London Police,-0.112039,51.514547,On or near BELL YARD,E01004735,Westminster 018B,Investigation complete; no suspect identified
228fb8aa7f6997eb51e892bfe75041cce1a72cd2a03085463f8dea0521fc4dd9,City of London Police,City of London Police,-0.092517,51.52058,On or near WHITECROSS STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
49c21311471f21a4bdb2f5ee11514101377897163498081b8f27fa57f64c1948,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
90f8178a8d2a04b0c2d88e1d43f1f742371450bb3e3415700614420488e658f5,City of London Police,City of London Police,-0.085257,51.5112,On or near TALBOT COURT,E01032739,City of London 001F,Suspect charged
bfc12d731d14314cad28c8b9cea6f4a0b5490e51c7bd441e2f3125c4da1d7182,City of London Police,City of London Police,-0.087549,51.514276,On or near BARTHOLOMEW LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
ec3026c9eabd2851f5ab5c15b302bf4c9a2e14d532bc477803be8b9691f5c43d,City of London Police,City of London Police,-0.076592,51.514367,On or near Pedestrian Subway,E01000005,City of London 001E,Offender given a drugs possession warning
6e53ecb87cfe594dd46949dcc06849e8be8e4617fffdbe92d599c856f4f5ea5d,City of London Police,City of London Police,-0.092719,51.512652,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
1a3d399ee2722fac3a7235c6293dd362ca419e0b720418a5644f4eba56185a33,City of London Police,City of London Police,-0.0773,51.512607,On or near CARLISLE AVENUE,E01032739,City of London 001F,Suspect charged
293045cc73843e3702a85da972aba6a2bb305fe6747f8c8c02586761972cf5e8,City of London Police,City of London Police,-0.088995,51.512088,On or near ST SWITHIN'S LANE,E01032739,City of London 001F,Offender given a drugs possession warning
52da5d132f09f5580ae1f744b962d5611e21a9e2a62e7157b382b8e4cc91809a,City of London Police,City of London Police,-0.086416,51.516191,On or near THROGMORTON AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
a88b87dd753ca669a270f3a6230c96095b32d9c0afa97555537ba8143f915868,City of London Police,City of London Police,-0.101055,51.513552,On or near CREED LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
17ce91aaf8eaf7883299c0864c2b21e19e5a6493fca70cccbb64a2f683a14ebe,City of London Police,City of London Police,-0.074901,51.506255,On or near A100,E01004293,Tower Hamlets 027B,Offender given a drugs possession warning
c0da3ab6bd9bedb20c4af97fef3b6d353e4f598b212117145950d39acc6c8cc8,City of London Police,City of London Police,-0.09071,51.513132,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
3d6a347bc5ae50b865025c4b34e08874094186a31abd20b9857628007231a3e3,City of London Police,City of London Police,-0.085086,51.515621,On or near AUSTIN FRIARS SQUARE,E01032739,City of London 001F,Investigation complete; no suspect identified
76fdd7593a28d2f0701660fc78274257fb5d6e66cf8c9d6194399c8dd02cf6a9,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
61482377d533acf611f2e7d1db22db734a6fb109ba27d7e80303546a8a476f12,City of London Police,City of London Police,-0.09472,51.51442,On or near WOOD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
5fc660e47e898c2a6e95ed39c44f82ca692ec4daa7e923f3b8550a77fde33fbe,City of London Police,City of London Police,-0.090348,51.519358,On or near MOOR LANE,E01000002,City of London 001B,Investigation complete; no suspect identified
ce58086753bf14e2dfe090b0e7a28ed7c6cc4b3a01b5430504bd5bcea9d4d978,City of London Police,City of London Police,-0.083086,51.511407,On or near ROOD LANE,E01032739,City of London 001F,Offender given a caution
d0da63235a7033df12eb3dfd25964eef12c6c71d5911564e09a881ba7a78b4cc,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Suspect charged
777bc11010e48cc4904f40a2134713ddedeae98f5ceda1a7af40b2674682ddb5,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Offender given a drugs possession warning
7b75ba368a98b17f8de6fe3d621c7639c7a1e9ca6db9ab9e2b4c59f4f50341a9,City of London Police,City of London Police,-0.081091,51.516014,On or near CAMOMILE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
92fe55d666a4defe32073e0fb1ffc9bbdd217dca812453d154246bf0f6b66dab,City of London Police,City of London Police,-0.094464,51.512959,On or near WATLING COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
ff93d7ab2242473b3733828f3120aceb1d8c1ba1c53cb7b08d5bda9ccf4ef5ca,City of London Police,City of London Police,-0.111181,51.516476,On or near CURSITOR STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
c5c36648ae6f071a078093b6238880b5ef5f7968f5891ad8dd7a90c1b9f13266,City of London Police,City of London Police,-0.082965,51.516351,On or near WORMWOOD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
8971ddae192c75165e65726542cfe284049237339454fc16a530aeaa1eeeb122,City of London Police,City of London Police,-0.085355,51.510563,On or near PUDDING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
b6fa23c79bb301738e4d20c3d1c0e51ccf710c82ad6f1cb481860b9dd1bd2b35,City of London Police,City of London Police,-0.090203,51.511118,On or near SCOTT'S YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
3387fa506bcda6302477391b396cc3055a71054b528fab37eb586cfd0b612b2c,City of London Police,City of London Police,-0.081516,51.510014,On or near GREAT TOWER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
3ca470c18afb80f84d763d4fa14cd50f4dbe3efb691e6b0d32ef59de7d4f72d8,City of London Police,City of London Police,-0.099818,51.519017,On or near CLOTH FAIR,E01032740,City of London 001G,Suspect charged
adfaa1368468decaad7abff665c3cbbd7abc1a81130dc87773abc119eb633d03,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Unable to prosecute suspect
6b4427cdc9d0f97fcdc72c845a778c61b87805168f747fad9a9764948a5522e2,City of London Police,City of London Police,-0.08531,51.518511,On or near ELDON STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
1bca59956b8525e55ed97400bd2d9ba8ad557e9280a49d39a8266863940b132e,City of London Police,City of London Police,-0.081091,51.516014,On or near CAMOMILE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
b3f76cd576c875403b1f078cdd15e39d90a6f3726c2106ab737602b2bccb77ef,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
e984a17977f605e7d9e6cab0ebe82e3180fc0ce31fb57bb487c73804f3e4a449,City of London Police,City of London Police,-0.097334,51.521567,On or near FANN STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
c352cd1bba58f869992bb39bd370dbe00a5ec753027c86e48275b7eedd455e4b,City of London Police,City of London Police,-0.088727,51.513333,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
68381e78a2a8d8b385f8bc0a5e01a353addbb118d7654bb8752efe92903d04a3,City of London Police,City of London Police,-0.090142,51.514292,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Investigation complete; no suspect identified
c66c69a78a1a02c36726d1cc6febe364c7dcb1cd21fdbc65d81872c2d828a75e,City of London Police,City of London Police,-0.102502,51.516165,On or near GREEN ARBOUR COURT,E01032740,City of London 001G,Suspect charged
c297ced0014feed49edcdd317d50a254473f045e13fea7d7704f04bdc31704bd,City of London Police,City of London Police,-0.10668,51.515882,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
08f82b31211afda8ac23c7e99a4eb3a070e91df6369b4c0c2e8705c6f2258de2,City of London Police,City of London Police,-0.074901,51.506255,On or near A100,E01004293,Tower Hamlets 027B,Offender given a caution
83502ba87ca6c3b134b1b61a2144ccc3f6d382e0d3804f8c16c75880ffe7b3db,City of London Police,City of London Police,-0.092296,51.511386,On or near COLLEGE HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
a80f69ef122aab5bc2098ae1776a27bdda57386123ec3437ff62790ba3153e27,City of London Police,City of London Police,-0.075196,51.512609,On or near ST CLARE STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
16c5969251aaccba014e174b0a7d2eecdd2887bc1360fc48d0963bc0fde8251b,City of London Police,City of London Police,-0.078718,51.521038,On or near NORTON FOLGATE,E01004307,Tower Hamlets 015B,Offender given a drugs possession warning
e8c9d3dbf693053d30199663c71b89ad0c37b37ef2476538ad3ba16adf4f7113,City of London Police,City of London Police,-0.092625,51.513865,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
75613349e39461ce400c788a49b3235026a93d2f81d60e494c862334f9131c0e,City of London Police,City of London Police,-0.083993,51.51144,On or near PHILPOT LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
e56041401479c11867efb9cc3ab12fa52d6822da51dd6005f25ed55565ede88b,City of London Police,City of London Police,-0.076853,51.511916,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
c158336c4185c6d01db39c68740286a1b9e364498111943da5eee86edeb30770,City of London Police,City of London Police,-0.088995,51.512088,On or near ST SWITHIN'S LANE,E01032739,City of London 001F,Offender fined
9be4ccfc8784c60f2bd732a22398f19532b5118c16310e2300a5ee66092cb601,City of London Police,City of London Police,-0.086278,51.509876,On or near FISH STREET HILL,E01032739,City of London 001F,Offender given community sentence
cc3548a0bded9fe3103654fb80658f30b45f2c2d51570f50dd56e732a7e4e995,City of London Police,City of London Police,-0.101794,51.516207,On or near NEWGATE STREET,E01032740,City of London 001G,Offender deprived of property
94346436629cfc6afb5f99efd285751315a6964cbfba84634dd67934cc0a5868,City of London Police,City of London Police,-0.10293,51.518375,On or near WEST SMITHFIELD,E01032740,City of London 001G,Offender sent to prison
4411cc99fc70ce02c3c1db1198f3c56bc3aca6355ae329d9a7fdf7714581e09b,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Offender given suspended prison sentence
8bb2c4cd2b03ef5ba7fc6b850a7421daaeba220d0ae9cb639495dbd721b1f874,City of London Police,City of London Police,-0.102502,51.516165,On or near GREEN ARBOUR COURT,E01032740,City of London 001G,Offender given community sentence
463bd31b4659a400cb39e0886644c791e18e32f6679b3a148b23c6de9ee6d656,City of London Police,City of London Police,-0.081938,51.513007,On or near LIME STREET,E01032739,City of London 001F,Offender given suspended prison sentence
90f1a1a69cbcfae5297a544d15fa83b1966c09efb028f15ec13b1b992a84eed7,City of London Police,City of London Police,-0.091108,51.511529,On or near CLOAK LANE,E01032739,City of London 001F,Offender given community sentence
bd39a0311353365f52523f70cb46d5d2f6c1f5a7a3e10ec67a62102cca450358,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Court case unable to proceed
1c23d2f33133e8f29046eb18f88087d4efb9ea1935acd8d353abaf71be748a39,City of London Police,City of London Police,-0.096643,51.512545,On or near DISTAFF LANE,E01032739,City of London 001F,Offender given conditional discharge
38ed12cbdfdc04c833adb5c29bb72acf4341c2410e0527dfb89ff05a4f8c6aff,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Offender given community sentence
0c27da00ca63b866c13584afa7ee128291df8e3d758e6b02823fa209c8ba72b1,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Offender given community sentence
6b84e36b1a14048f564a7a7f696a0529f333dfbb58f660e6bd13f2dfd9381841,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Offender sent to prison
e36871e025c980444d3c978fff73585a684d8e2e61d0976c5866c01eb3a96a36,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Offender sent to prison
c66c69a78a1a02c36726d1cc6febe364c7dcb1cd21fdbc65d81872c2d828a75e,City of London Police,City of London Police,-0.102502,51.516165,On or near GREEN ARBOUR COURT,E01032740,City of London 001G,Offender fined
508efefcee7cb0a9cb2bf16d6cdbc97e3cc4be5d59f2b20c85aff6cbcdb4a8a5,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Offender given suspended prison sentence
25b95fa7866b9431a9eda5f5a5925ab7d64709d13e22990765d0a8c9e634bcd1,City of London Police,City of London Police,-0.084199,51.513394,On or near CORNHILL,E01032739,City of London 001F,Offender given community sentence
986ccdd50c7619824868f3e000bdf2c6a3977e0cbe89b979702568f2789d42cd,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Offender sent to prison
99cc804fce53fe39c98073bf3f2b18a04b623d98909999d584ae5b57ceef3203,City of London Police,City of London Police,-0.080389,51.51282,On or near BILLITER STREET,E01032739,City of London 001F,Offender sent to prison
8874d1e7d0853d46bfe45650c88f9ae440a32167f3e629105bcac9bee3def7e2,City of London Police,City of London Police,-0.083086,51.511407,On or near ROOD LANE,E01032739,City of London 001F,Offender fined
217a9f2c198d1e366a4e54130f1632da0b00f02ac29a399eece7eb4bd386aff1,City of London Police,City of London Police,,,No location,,,Offender fined
c33d884ce0bf3c4e45da884a514f557bda14628ec879b50ad59c59860ef90a75,City of London Police,City of London Police,-0.084701,51.50932,On or near LOWER THAMES STREET,E01032739,City of London 001F,Offender fined
dca5a68b57caa6b8687fdd184b5b594caa18d9d9cde596f82a0582d4e2ff09f6,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Offender sent to prison
52dce9f23071277610d79b94fde48313d674ec49910c9cc8f4237757eebfa05c,City of London Police,City of London Police,-0.07433,51.513647,On or near LITTLE SOMERSET STREET,E01000005,City of London 001E,Offender given suspended prison sentence
f617a43a4baf155b48c42ee1e35ae4c9a3745e5d709eecf62cbc6ecbc81e41a2,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Offender fined
ed50d976208c1b00e2fb8d7a8883166dde360429f06a22f61b8207f08a716d98,City of London Police,City of London Police,-0.092517,51.52058,On or near WHITECROSS STREET,E01000002,City of London 001B,Offender fined
b4adcc899360d595450a35cbe4d7d71d295bafefef98b2e764ff3bb8b90fafd0,City of London Police,City of London Police,,,No location,,,Offender fined
2066830c59f46086118f146b1164069eaef067ed4e09084b39be429013d3e551,City of London Police,City of London Police,-0.08162,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Offender sent to prison
13e9e9693c80433e6671b8131cd2a3b5073ef2e393a1aa019d12406f711c6deb,City of London Police,City of London Police,-0.101794,51.516207,On or near NEWGATE STREET,E01032740,City of London 001G,Offender deprived of property
820224b9a7234f551c57b34b5c26f5741a5e6fc00cc90918672d48e9e33884ba,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Offender sent to prison
bbe343c363c3f25213f2e6d94fd2f78d987148a00f632a293ed410ba111dea65,City of London Police,City of London Police,-0.109155,51.516668,On or near FETTER LANE,E01032740,City of London 001G,Offender fined
3363e01f0dda2d4164ef076968cd9d8e8ee759677c491c3a0e65f037b1e018e5,City of London Police,City of London Police,-0.088621,51.518619,On or near MOORFIELDS,E01000002,City of London 001B,Offender sent to prison
e462e55f90065214da925b30a4d81862f034e02e8fb0b024228dfa633c37cb99,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Offender sent to prison
e03d3c47cef4ecda0db40bfe0784005b20d92c647e1286ffb0bb055dadc41e52,City of London Police,City of London Police,-0.099716,51.511435,On or near WHITE LION HILL,E01032739,City of London 001F,Offender fined
616be096823ccb027f86c6cdd9f45530d4b17fffe378ba6260ad9f6856913635,City of London Police,City of London Police,-0.088872,51.51089,On or near LAURENCE POUNTNEY HILL,E01032739,City of London 001F,Offender given community sentence
51db99f42eb238467927d3bb4fdf647b4adfa0c135ada7f316fbf192e981443c,City of London Police,City of London Police,-0.073152,51.512206,On or near MANSELL STREET,E01000005,City of London 001E,Offender given suspended prison sentence
7e8ce40a9c7ffaefe2af2550ef606bec78ee78449687fbe71566dbdc0fb9e7de,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Offender given community sentence
7d16094fa96c119d2b3c67178ef35b8df9359c034d8d199b64ce9871945c0528,City of London Police,City of London Police,-0.082571,51.514753,On or near GREAT ST HELEN'S,E01032739,City of London 001F,Offender given community sentence
5f19015362c8fa3143fa8f2565e6b33aae49a73d08238b5d8f511d8b92ad83b8,City of London Police,City of London Police,-0.096643,51.512545,On or near DISTAFF LANE,E01032739,City of London 001F,Court case unable to proceed
113299900be6f3d7c49cdf1888055cd3a22b54fddbd1aeb1ee314019034393df,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Offender fined
974595253a43fceff4e44315086f4c243d43dcdfe57298081065f56395740775,City of London Police,City of London Police,-0.093257,51.51392,On or near BOW LANE,E01032739,City of London 001F,Offender otherwise dealt with
b25b50be5c121261bcaf18651db8877f0e03ec2fe80b97991eb21d397c9db16d,City of London Police,City of London Police,,,No location,,,Offender sent to prison
90f8178a8d2a04b0c2d88e1d43f1f742371450bb3e3415700614420488e658f5,City of London Police,City of London Police,-0.085257,51.5112,On or near TALBOT COURT,E01032739,City of London 001F,Offender given community sentence
bc40689954f5381e5a5eb24706bfbe55c7294ce0b01339b767730c1d4f7bb913,City of London Police,City of London Police,-0.10668,51.515882,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
4c3cdb8ad499405f237611cdb3a77532fdc63ca016681106661ba593ae281eac,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
b5e7aef3802ca2edae9fb4e83fd9762203ae981deead5c900cf10276acf0accb,City of London Police,City of London Police,-0.107485,51.516614,On or near THAVIES INN,E01032740,City of London 001G,Investigation complete; no suspect identified
e8bf87c6b0051a88ad579b8e9c41b1dfc41dee6e9c4ba39de1ef87c8aea87331,City of London Police,City of London Police,-0.079674,51.514409,On or near BURY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
996366e93ec1677cc11768c220ae992ae1cf16260b6d921827b7fac8a5dc1571,City of London Police,City of London Police,-0.093919,51.519812,On or near Parking Area,E01000002,City of London 001B,Investigation complete; no suspect identified
3a150dcf0294e98efb8a54935fa3d8c4182c027be192ca572ff1174a795dacdb,City of London Police,City of London Police,-0.084095,51.5169,On or near NEW BROAD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
3fc8a473d382969bb063713bdd87afd47f1a1cca10ef5f58567b35643fce39b1,City of London Police,City of London Police,-0.106214,51.513905,On or near SALISBURY COURT,E01032740,City of London 001G,Investigation complete; no suspect identified
45bea6099f275644fab1ddde0558b272e58f3d50c614c97da3c2834648b9db58,City of London Police,City of London Police,-0.087549,51.514276,On or near BARTHOLOMEW LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
b8e2cbbd715e813cea879cb78e320e53d05819146f115615f68959a09e2cb645,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
bb07621c40dc3cab05ffe0c24eb9c00c974a8fbd7f4edecd3232e71463f3bf7e,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
e259ee4c155dd223279f6818f68205acaaa9af0674dc4812523a15cb32e45d9b,City of London Police,City of London Police,-0.077601,51.518799,On or near STEWARD STREET,E01004307,Tower Hamlets 015B,Investigation complete; no suspect identified
eacc0514bdbde8eab237d10a3ab8cddbba2a0f399adf8d5374d4da16575f0cae,City of London Police,City of London Police,-0.100884,51.516966,On or near Hospital,E01032740,City of London 001G,Investigation complete; no suspect identified
da7a8f001ee3974768a33bd809da8651604c49f9ffd3fc094d60bf43167996fb,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Investigation complete; no suspect identified
2d9975dbb5732c1ff7cb5398cf22bb7d2dbfdcf40eb30171e950e4685d22e965,City of London Police,City of London Police,,,No location,,,Suspect charged
b25b50be5c121261bcaf18651db8877f0e03ec2fe80b97991eb21d397c9db16d,City of London Police,City of London Police,,,No location,,,Suspect charged
3363e01f0dda2d4164ef076968cd9d8e8ee759677c491c3a0e65f037b1e018e5,City of London Police,City of London Police,-0.088621,51.518619,On or near MOORFIELDS,E01000002,City of London 001B,Suspect charged
de447670125f303444b5161da7501d2ef70d4d3ea30886a241b4a5952e27a1bb,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Suspect charged
39041496437af0203cd970f97ec0b3b451e74b52a8442c19df7b19dc7afcefba,City of London Police,City of London Police,-0.084566,51.51769,On or near BLOMFIELD STREET,E01032739,City of London 001F,Suspect charged
9806158dc814106c36181fb3d2a049ee750570edf21748f68bebec5f7a3e736e,City of London Police,City of London Police,-0.073065,51.51118,On or near GOODMAN'S YARD,E01000005,City of London 001E,Offender given a drugs possession warning
1ae0e9acdd49f42689b047358b5712385b905f08c6c0844b039d3fb8a27ba519,City of London Police,City of London Police,,,No location,,,Offender given a caution
fca34483e3f35b6451060c434cf87d8c0562db28a0003ea82b49b47541173876,City of London Police,City of London Police,,,No location,,,Offender given penalty notice
935b854349a64900042bae9a963b2526530ca6c60e8f676b35eb56abecb71e43,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Offender given a drugs possession warning
